YYYYMM,JANCODE,PRODUCT_NAME,MAKER_NAME,SALES_QTY,UNIT_PRICE,SALES_AMOUNT
202305,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,249,398,99102
202306,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,384,398,152832
202307,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,513,398,204174
202308,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,798,398,317604
202309,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,209,398,83182
202310,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,82,398,32636
202311,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,44,398,17512
202312,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,28,398,11144
202401,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,30,398,11940
202402,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,38,398,15124
202403,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,77,398,30646
202404,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,118,398,46964
202405,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,253,398,100694
202406,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,428,398,170344
202407,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,507,398,201786
202408,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,491,398,195418
202409,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,245,398,97510
202410,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,79,398,31442
202411,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,39,398,15522
202412,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,67,398,26666
202501,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,34,398,13532
202502,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,40,398,15920
202503,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,82,398,32636
202504,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,140,398,55720
202505,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,288,398,114624
202506,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,418,398,166364
202507,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,542,398,215716
202508,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,511,398,203378
202509,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,245,398,97510
202510,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,80,398,31840
202511,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,48,398,19104
202512,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,32,398,12736
202601,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,36,398,14328
202602,4902806450033,Ban 爽感さっぱりシャワーシート 36枚,ライオン,51,398,20298
202201,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,264,398,105072
202202,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,187,398,74426
202203,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,137,398,54526
202204,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,53,398,21094
202205,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,27,398,10746
202206,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,14,398,5572
202207,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,13,398,5174
202208,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,11,398,4378
202209,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,18,398,7164
202210,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,55,398,21890
202211,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,126,398,50148
202212,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,307,398,122186
202301,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,779,398,310042
202302,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,234,398,93132
202303,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,141,398,56118
202304,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,58,398,23084
202305,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,27,398,10746
202306,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,12,398,4776
202307,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,12,398,4776
202308,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,12,398,4776
202309,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,22,398,8756
202310,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,51,398,20298
202311,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,115,398,45770
202312,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,342,398,136116
202401,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,302,398,120196
202402,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,233,398,92734
202403,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,151,398,60098
202404,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,57,398,22686
202405,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,27,398,10746
202406,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,12,398,4776
202407,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,13,398,5174
202408,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,15,398,5970
202409,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,19,398,7562
202410,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,57,398,22686
202411,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,139,398,55322
202412,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,305,398,121390
202501,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,924,398,367752
202502,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,240,398,95520
202503,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,178,398,70844
202504,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,74,398,29452
202505,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,25,398,9950
202506,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,13,398,5174
202507,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,13,398,5174
202508,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,12,398,4776
202509,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,21,398,8358
202510,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,53,398,21094
202511,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,136,398,54128
202512,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,342,398,136116
202601,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,293,398,116614
202602,4902806460029,のどぬ〜る ぬれマスク 就寝用 ハーブ&ユーカリ 3組,ライオン,221,398,87958
202201,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,270,398,107460
202202,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,234,398,93132
202203,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,155,398,61690
202204,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,66,398,26268
202205,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,25,398,9950
202206,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,14,398,5572
202207,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,10,398,3980
202208,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,13,398,5174
202209,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,20,398,7960
202210,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,49,398,19502
202211,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,131,398,52138
202212,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,323,398,128554
202301,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,808,398,321584
202302,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,212,398,84376
202303,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,156,398,62088
202304,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,69,398,27462
202305,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,24,398,9552
202306,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,13,398,5174
202307,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,14,398,5572
202308,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,11,398,4378
202309,4902806460012,のどぬ〜る ぬれマスク 就寝用 無香料 3組,ライオン,21,398,8358
